state,district,pincode,demo_age_5_17,demo_age_17_,enroll_age_0_5,enroll_age_5_17,enroll_age_18_greater,bio_age_5_17,bio_age_17_,enroll_ratio_5_17,enroll_ratio_17_plus,bio_ratio_5_17,bio_ratio_17_plus
Karnataka,Ballari,583220,21.0,46.0,15.0,2.0,0.0,138.0,42.0,0.09523809523809523,0.0,6.571428571428571,0.9130434782608695
Kerala,Thiruvananthapuram,695038,2.0,23.0,1.0,0.0,0.0,3.0,21.0,0.0,0.0,1.5,0.9130434782608695
Karnataka,Hassan,573112,120.0,333.0,59.0,5.0,0.0,646.0,304.0,0.041666666666666664,0.0,5.383333333333334,0.9129129129129129
Tamil Nadu,Tiruvallur,600060,273.0,1353.0,90.0,26.0,13.0,1120.0,1235.0,0.09523809523809523,0.009608277900960829,4.102564102564102,0.9127864005912787
West Bengal,Haora,711302,29.0,3323.0,166.0,82.0,0.0,378.0,3033.0,2.8275862068965516,0.0,13.03448275862069,0.9127294613301233
Kerala,Kozhikode,673006,18.0,252.0,9.0,7.0,0.0,171.0,230.0,0.3888888888888889,0.0,9.5,0.9126984126984127
Rajasthan,Sirohi,307027,82.0,1042.0,159.0,40.0,2.0,1267.0,951.0,0.4878048780487805,0.0019193857965451055,15.451219512195122,0.9126679462571977
Andhra Pradesh,Nellore,524222,75.0,331.0,29.0,1.0,0.0,636.0,302.0,0.013333333333333334,0.0,8.48,0.9123867069486404
Karnataka,Mysore,571604,62.0,673.0,79.0,5.0,0.0,240.0,614.0,0.08064516129032258,0.0,3.870967741935484,0.912332838038633
Andhra Pradesh,Kurnool,518347,343.0,1904.0,175.0,9.0,1.0,4034.0,1737.0,0.026239067055393587,0.0005252100840336134,11.760932944606415,0.9122899159663865
Andhra Pradesh,Prakasam,523253,164.0,1231.0,101.0,25.0,0.0,1784.0,1123.0,0.1524390243902439,0.0,10.878048780487806,0.9122664500406173
Maharashtra,Satara,415207,30.0,638.0,29.0,7.0,2.0,465.0,582.0,0.23333333333333334,0.003134796238244514,15.5,0.9122257053291536
Kerala,Kozhikode,673620,151.0,1526.0,104.0,38.0,1.0,1223.0,1392.0,0.25165562913907286,0.000655307994757536,8.099337748344372,0.9121887287024901
Chhattisgarh,Janjgir - Champa,495668,3.0,182.0,25.0,1.0,0.0,4.0,166.0,0.3333333333333333,0.0,1.3333333333333333,0.9120879120879121
Andhra Pradesh,Guntur,522301,43.0,341.0,42.0,2.0,0.0,763.0,311.0,0.046511627906976744,0.0,17.74418604651163,0.9120234604105572
West Bengal,Purba Medinipur,721652,170.0,1250.0,203.0,11.0,1.0,769.0,1140.0,0.06470588235294118,0.0008,4.523529411764706,0.912
Kerala,Thiruvananthapuram,695541,159.0,1828.0,99.0,32.0,4.0,1526.0,1667.0,0.20125786163522014,0.002188183807439825,9.59748427672956,0.911925601750547
Rajasthan,Alwar,301713,116.0,874.0,59.0,20.0,1.0,700.0,797.0,0.1724137931034483,0.0011441647597254005,6.0344827586206895,0.9118993135011442
Andhra Pradesh,Khammam,507170,114.0,363.0,19.0,0.0,0.0,255.0,331.0,0.0,0.0,2.236842105263158,0.9118457300275482
Odisha,Sundergarh,769010,2.0,34.0,2.0,0.0,0.0,26.0,31.0,0.0,0.0,13.0,0.9117647058823529
Tamil Nadu,Madurai,625704,80.0,645.0,82.0,4.0,0.0,764.0,588.0,0.05,0.0,9.55,0.9116279069767442
Odisha,Malkangiri,764047,637.0,2341.0,386.0,54.0,0.0,3189.0,2134.0,0.0847723704866562,0.0,5.006279434850863,0.9115762494660401
Andhra Pradesh,Prakasam,523329,267.0,1289.0,75.0,11.0,0.0,1745.0,1175.0,0.04119850187265917,0.0,6.535580524344569,0.9115593483320403
West Bengal,Darjeeling,734011,33.0,384.0,40.0,21.0,5.0,266.0,350.0,0.6363636363636364,0.013020833333333334,8.06060606060606,0.9114583333333334
Telangana,Nalgonda,508244,158.0,1276.0,159.0,41.0,0.0,1129.0,1163.0,0.25949367088607594,0.0,7.1455696202531644,0.9114420062695925
Madhya Pradesh,Ratlam,457550,510.0,3420.0,446.0,104.0,9.0,7029.0,3117.0,0.20392156862745098,0.002631578947368421,13.782352941176471,0.9114035087719298
Tamil Nadu,Nagapattinam,611001,196.0,1545.0,120.0,15.0,0.0,1600.0,1408.0,0.07653061224489796,0.0,8.16326530612245,0.911326860841424
Telangana,Khammam,507128,57.0,124.0,8.0,3.0,0.0,395.0,113.0,0.05263157894736842,0.0,6.9298245614035086,0.9112903225806451
Telangana,Nizamabad,503003,193.0,1014.0,102.0,5.0,0.0,1320.0,924.0,0.025906735751295335,0.0,6.839378238341969,0.9112426035502958
West Bengal,Purba Medinipur,721643,33.0,394.0,76.0,3.0,0.0,307.0,359.0,0.09090909090909091,0.0,9.303030303030303,0.9111675126903553
Odisha,Bhadrak,756139,57.0,247.0,18.0,16.0,0.0,335.0,225.0,0.2807017543859649,0.0,5.87719298245614,0.9109311740890689
Chhattisgarh,Baloda Bazar,493195,109.0,1521.0,69.0,4.0,0.0,1255.0,1385.0,0.03669724770642202,0.0,11.513761467889909,0.9105851413543721
Tripura,West Tripura,799181,34.0,1944.0,5.0,3.0,0.0,782.0,1770.0,0.08823529411764706,0.0,23.0,0.9104938271604939
Jharkhand,East Singhbhum,832102,112.0,2579.0,215.0,115.0,2.0,1771.0,2348.0,1.0267857142857142,0.0007754943776657619,15.8125,0.9104303993796045
Uttarakhand,Haridwar,247664,244.0,2098.0,121.0,13.0,0.0,4093.0,1910.0,0.05327868852459016,0.0,16.774590163934427,0.9103908484270734
Andhra Pradesh,Visakhapatnam,531023,63.0,502.0,40.0,1.0,0.0,942.0,457.0,0.015873015873015872,0.0,14.952380952380953,0.9103585657370518
Karnataka,Bengaluru,560079,806.0,4439.0,170.0,38.0,8.0,3319.0,4041.0,0.04714640198511166,0.0018022077044379365,4.117866004962779,0.9103401667042127
Uttar Pradesh,Varanasi,221005,344.0,3535.0,344.0,453.0,24.0,2547.0,3218.0,1.316860465116279,0.006789250353606789,7.40406976744186,0.9103253182461103
Andhra Pradesh,Ananthapur,515101,232.0,256.0,19.0,3.0,0.0,444.0,233.0,0.01293103448275862,0.0,1.9137931034482758,0.91015625
Gujarat,Bharuch,393120,107.0,701.0,60.0,2.0,2.0,684.0,638.0,0.018691588785046728,0.0028530670470756064,6.392523364485982,0.9101283880171184
Punjab,Ludhiana,141116,126.0,1868.0,118.0,28.0,8.0,1523.0,1700.0,0.2222222222222222,0.004282655246252677,12.087301587301587,0.9100642398286938
Kerala,Thrissur,680732,58.0,500.0,34.0,12.0,3.0,466.0,455.0,0.20689655172413793,0.006,8.03448275862069,0.91
Andhra Pradesh,Guntur,522601,343.0,3838.0,363.0,36.0,0.0,7582.0,3492.0,0.10495626822157435,0.0,22.104956268221574,0.9098488796248045
Maharashtra,Washim *,444506,0.0,122.0,8.0,3.0,0.0,10.0,111.0,3.0,0.0,10.0,0.9098360655737705
Himachal Pradesh,Shimla,171207,88.0,1098.0,67.0,7.0,1.0,1021.0,999.0,0.07954545454545454,0.0009107468123861566,11.602272727272727,0.9098360655737705
Madhya Pradesh,Alirajpur,457888,497.0,6228.0,537.0,262.0,6.0,5321.0,5666.0,0.5271629778672032,0.0009633911368015414,10.706237424547284,0.909762363519589
Rajasthan,Jodhpur,342901,167.0,1793.0,206.0,102.0,5.0,2058.0,1631.0,0.6107784431137725,0.002788622420524261,12.323353293413174,0.9096486335750139
Odisha,Kendrapara,754248,140.0,1172.0,140.0,26.0,1.0,1540.0,1066.0,0.18571428571428572,0.0008532423208191126,11.0,0.909556313993174
Karnataka,Tumakuru,572112,45.0,221.0,59.0,4.0,2.0,494.0,201.0,0.08888888888888889,0.00904977375565611,10.977777777777778,0.9095022624434389
Karnataka,Gadag,582103,545.0,1569.0,195.0,20.0,2.0,1584.0,1427.0,0.03669724770642202,0.0012746972594008922,2.906422018348624,0.9094964945825367
Maharashtra,Ahmadnagar,413701,77.0,3707.0,171.0,39.0,4.0,2330.0,3371.0,0.5064935064935064,0.0010790396547073105,30.25974025974026,0.9093606690045859
Manipur,Churachandpur,795116,37.0,463.0,16.0,19.0,0.0,263.0,421.0,0.5135135135135135,0.0,7.108108108108108,0.9092872570194385
Rajasthan,Deeg,321203,2.0,11.0,1.0,12.0,6.0,0.0,10.0,6.0,0.5454545454545454,0.0,0.9090909090909091
Punjab,Jalandhar,144501,0.0,22.0,1.0,0.0,0.0,2.0,20.0,0.0,0.0,2.0,0.9090909090909091
Andhra Pradesh,Mahbubnagar,509153,0.0,66.0,1.0,0.0,0.0,4.0,60.0,0.0,0.0,4.0,0.9090909090909091
Kerala,Kozhikode,673011,32.0,473.0,30.0,6.0,2.0,351.0,430.0,0.1875,0.004228329809725159,10.96875,0.9090909090909091
Jammu & Kashmir,Jammu,181102,0.0,11.0,3.0,0.0,0.0,2.0,10.0,0.0,0.0,2.0,0.9090909090909091
Andhra Pradesh,Cuddapah,516150,111.0,957.0,69.0,4.0,0.0,1193.0,870.0,0.036036036036036036,0.0,10.747747747747749,0.9090909090909091
Karnataka,Gadag *,582116,37.0,66.0,14.0,1.0,0.0,43.0,60.0,0.02702702702702703,0.0,1.162162162162162,0.9090909090909091
Madhya Pradesh,Shivpuri,473990,418.0,3672.0,291.0,181.0,38.0,4099.0,3338.0,0.43301435406698563,0.010348583877995643,9.80622009569378,0.909041394335512
Bihar,Darbhanga,847302,244.0,2328.0,255.0,94.0,2.0,2641.0,2116.0,0.38524590163934425,0.000859106529209622,10.823770491803279,0.9089347079037801
Madhya Pradesh,Indore,452014,118.0,878.0,90.0,18.0,12.0,557.0,798.0,0.15254237288135594,0.01366742596810934,4.720338983050848,0.908883826879271
Kerala,Kannur,670334,23.0,285.0,17.0,10.0,1.0,350.0,259.0,0.43478260869565216,0.0035087719298245615,15.217391304347826,0.9087719298245615
Odisha,Dhenkanal,759025,207.0,1269.0,82.0,19.0,0.0,1207.0,1153.0,0.09178743961352658,0.0,5.830917874396135,0.9085894405043341
Sikkim,South,737128,13.0,273.0,5.0,8.0,0.0,126.0,248.0,0.6153846153846154,0.0,9.692307692307692,0.9084249084249084
Telangana,Hyderabad,500057,71.0,360.0,30.0,18.0,3.0,484.0,327.0,0.2535211267605634,0.008333333333333333,6.816901408450704,0.9083333333333333
Karnataka,Dharwad,581117,250.0,642.0,88.0,8.0,0.0,701.0,583.0,0.032,0.0,2.804,0.9080996884735203
Tamil Nadu,Coimbatore,641029,146.0,1609.0,65.0,21.0,0.0,848.0,1461.0,0.14383561643835616,0.0,5.808219178082192,0.9080174021131138
West Bengal,North 24 Parganas,700091,21.0,402.0,23.0,6.0,2.0,204.0,365.0,0.2857142857142857,0.004975124378109453,9.714285714285714,0.9079601990049752
Telangana,Warangal,506365,78.0,684.0,53.0,8.0,0.0,423.0,621.0,0.10256410256410256,0.0,5.423076923076923,0.9078947368421053
Maharashtra,Pune,412107,12.0,510.0,17.0,5.0,1.0,321.0,463.0,0.4166666666666667,0.00196078431372549,26.75,0.907843137254902
Karnataka,Belagavi,590008,28.0,195.0,18.0,4.0,0.0,275.0,177.0,0.14285714285714285,0.0,9.821428571428571,0.9076923076923077
Jammu and Kashmir,Jammu,181224,89.0,1202.0,120.0,11.0,3.0,1221.0,1091.0,0.12359550561797752,0.0024958402662229617,13.719101123595506,0.9076539101497504
Tamil Nadu,Tiruvannamalai,604405,104.0,638.0,62.0,10.0,0.0,901.0,579.0,0.09615384615384616,0.0,8.663461538461538,0.9075235109717869
Tamil Nadu,Tiruppur,641687,285.0,1707.0,102.0,24.0,0.0,2331.0,1549.0,0.08421052631578947,0.0,8.178947368421053,0.9074399531341535
Tamil Nadu,Ramanathapuram,623711,135.0,929.0,45.0,7.0,1.0,972.0,843.0,0.05185185185185185,0.001076426264800861,7.2,0.907427341227126
Assam,Karbi Anglong,782460,91.0,1458.0,245.0,538.0,108.0,1543.0,1323.0,5.912087912087912,0.07407407407407407,16.956043956043956,0.9074074074074074
Tamil Nadu,Villupuram,604301,136.0,367.0,182.0,12.0,0.0,968.0,333.0,0.08823529411764706,0.0,7.117647058823529,0.9073569482288828
Maharashtra,Nashik,423401,336.0,8376.0,413.0,119.0,45.0,5090.0,7600.0,0.3541666666666667,0.0053724928366762174,15.148809523809524,0.9073543457497613
Andhra Pradesh,East Godavari,533240,48.0,464.0,43.0,0.0,0.0,1068.0,421.0,0.0,0.0,22.25,0.9073275862068966
Andhra Pradesh,Nellore,524127,85.0,561.0,40.0,6.0,0.0,873.0,509.0,0.07058823529411765,0.0,10.270588235294118,0.9073083778966132
Andhra Pradesh,Vizianagaram,535006,113.0,571.0,40.0,1.0,0.0,1122.0,518.0,0.008849557522123894,0.0,9.929203539823009,0.9071803852889667
Uttar Pradesh,Pratapgarh,230401,178.0,1325.0,121.0,94.0,1.0,1425.0,1202.0,0.5280898876404494,0.0007547169811320754,8.00561797752809,0.9071698113207547
Kerala,Alappuzha,688526,103.0,1033.0,32.0,26.0,2.0,766.0,937.0,0.2524271844660194,0.001936108422071636,7.436893203883495,0.9070667957405615
West Bengal,Paschim Medinipur,721136,85.0,1732.0,201.0,58.0,3.0,960.0,1571.0,0.6823529411764706,0.0017321016166281756,11.294117647058824,0.9070438799076213
Andhra Pradesh,West Godavari,534324,52.0,301.0,26.0,0.0,0.0,635.0,273.0,0.0,0.0,12.211538461538462,0.9069767441860465
Tamil Nadu,Tiruvannamalai,606706,73.0,559.0,84.0,10.0,0.0,1017.0,507.0,0.136986301369863,0.0,13.931506849315069,0.9069767441860465
Kerala,Kollam,691556,9.0,86.0,11.0,3.0,0.0,80.0,78.0,0.3333333333333333,0.0,8.88888888888889,0.9069767441860465
Uttar Pradesh,Gautam Buddha Nagar,203202,102.0,752.0,69.0,99.0,3.0,1100.0,682.0,0.9705882352941176,0.003989361702127659,10.784313725490197,0.9069148936170213
Andhra Pradesh,Chittoor,517325,880.0,3802.0,350.0,18.0,0.0,8612.0,3448.0,0.020454545454545454,0.0,9.786363636363637,0.9068911099421357
Andhra Pradesh,Anantapur,515871,270.0,2029.0,151.0,18.0,0.0,1378.0,1840.0,0.06666666666666667,0.0,5.103703703703704,0.9068506653523903
Kerala,Malappuram,673634,128.0,1585.0,118.0,33.0,3.0,1160.0,1437.0,0.2578125,0.0018927444794952682,9.0625,0.9066246056782334
Himachal Pradesh,Kangra,176031,98.0,867.0,101.0,0.0,0.0,719.0,786.0,0.0,0.0,7.336734693877551,0.9065743944636678
Andhra Pradesh,Kurnool,518323,328.0,1763.0,244.0,21.0,1.0,4072.0,1598.0,0.06402439024390244,0.0005672149744753262,12.414634146341463,0.9064095292115711
Karnataka,Bagalkot,587204,197.0,726.0,141.0,17.0,4.0,688.0,658.0,0.08629441624365482,0.005509641873278237,3.4923857868020303,0.90633608815427
Tamil Nadu,Sivaganga,625022,4.0,32.0,2.0,2.0,0.0,44.0,29.0,0.5,0.0,11.0,0.90625
Karnataka,Bagalkot,587125,794.0,1770.0,338.0,40.0,3.0,1556.0,1604.0,0.05037783375314862,0.001694915254237288,1.9596977329974812,0.9062146892655367
Andhra Pradesh,Visakhapatnam,531083,126.0,894.0,66.0,3.0,0.0,1755.0,810.0,0.023809523809523808,0.0,13.928571428571429,0.9060402684563759
Odisha,Ganjam,760010,98.0,649.0,57.0,9.0,0.0,823.0,588.0,0.09183673469387756,0.0,8.39795918367347,0.9060092449922958
Andhra Pradesh,Ananthapur,515671,466.0,978.0,76.0,4.0,0.0,2457.0,886.0,0.008583690987124463,0.0,5.272532188841201,0.9059304703476483
Andhra Pradesh,Guntur,522403,326.0,2870.0,215.0,22.0,0.0,4688.0,2600.0,0.06748466257668712,0.0,14.38036809815951,0.9059233449477352
Bihar,Siwan,841436,137.0,1371.0,76.0,125.0,0.0,781.0,1242.0,0.9124087591240876,0.0,5.700729927007299,0.9059080962800875
Arunachal Pradesh,West Kameng,790114,23.0,138.0,4.0,10.0,0.0,199.0,125.0,0.43478260869565216,0.0,8.652173913043478,0.9057971014492754
Tamil Nadu,Tirunelveli,627856,87.0,605.0,60.0,7.0,0.0,694.0,548.0,0.08045977011494253,0.0,7.977011494252873,0.9057851239669421
Rajasthan,Rajsamand,313708,7.0,53.0,10.0,5.0,0.0,114.0,48.0,0.7142857142857143,0.0,16.285714285714285,0.9056603773584906
Maharashtra,Satara,415512,27.0,1038.0,60.0,9.0,0.0,945.0,940.0,0.3333333333333333,0.0,35.0,0.905587668593449
Odisha,Khorda,752035,208.0,932.0,77.0,13.0,0.0,1321.0,844.0,0.0625,0.0,6.350961538461538,0.9055793991416309
Manipur,Imphal West,795003,279.0,3237.0,37.0,13.0,0.0,2377.0,2931.0,0.04659498207885305,0.0,8.519713261648745,0.9054680259499537
Andhra Pradesh,East Godavari,533251,78.0,624.0,32.0,1.0,0.0,988.0,565.0,0.01282051282051282,0.0,12.666666666666666,0.905448717948718
Rajasthan,Jaipur,303904,131.0,1544.0,171.0,65.0,2.0,1462.0,1398.0,0.4961832061068702,0.0012953367875647669,11.16030534351145,0.905440414507772
Uttarakhand,Hardwar,249401,2.0,74.0,7.0,0.0,0.0,10.0,67.0,0.0,0.0,5.0,0.9054054054054054
Karnataka,Kalaburagi,585311,117.0,528.0,64.0,7.0,0.0,851.0,478.0,0.05982905982905983,0.0,7.273504273504273,0.9053030303030303
Bihar,Begusarai,851130,293.0,2522.0,213.0,116.0,0.0,2648.0,2283.0,0.39590443686006827,0.0,9.03754266211604,0.9052339413164155
West Bengal,Hooghly,712308,37.0,759.0,42.0,17.0,0.0,347.0,687.0,0.4594594594594595,0.0,9.378378378378379,0.9051383399209486
Telangana,Hyderabad,500081,24.0,158.0,22.0,13.0,0.0,105.0,143.0,0.5416666666666666,0.0,4.375,0.9050632911392406
Himachal Pradesh,Shimla,172001,80.0,653.0,42.0,2.0,0.0,739.0,591.0,0.025,0.0,9.2375,0.9050535987748851
Jharkhand,Dhanbad,828121,89.0,1776.0,96.0,60.0,1.0,794.0,1607.0,0.6741573033707865,0.0005630630630630631,8.92134831460674,0.9048423423423423
Himachal Pradesh,Solan,173201,1.0,42.0,2.0,1.0,0.0,82.0,38.0,1.0,0.0,82.0,0.9047619047619048
Karnataka,Shivamogga,577453,0.0,21.0,3.0,1.0,0.0,24.0,19.0,1.0,0.0,24.0,0.9047619047619048
Andhra Pradesh,Khammam,507318,93.0,252.0,12.0,1.0,0.0,218.0,228.0,0.010752688172043012,0.0,2.3440860215053765,0.9047619047619048
Maharashtra,Latur,413514,180.0,5846.0,154.0,55.0,3.0,2555.0,5289.0,0.3055555555555556,0.0005131713992473486,14.194444444444445,0.9047211768730756
Kerala,Kollam,690574,24.0,367.0,22.0,4.0,1.0,352.0,332.0,0.16666666666666666,0.0027247956403269754,14.666666666666666,0.9046321525885559
Bihar,Supaul,852110,114.0,1946.0,136.0,113.0,6.0,1232.0,1760.0,0.9912280701754386,0.003083247687564234,10.807017543859649,0.9044193216855088
Tamil Nadu,Tirunelveli,627120,134.0,324.0,44.0,6.0,0.0,525.0,293.0,0.04477611940298507,0.0,3.917910447761194,0.904320987654321
West Bengal,East Midnapore,721449,16.0,334.0,17.0,3.0,0.0,144.0,302.0,0.1875,0.0,9.0,0.9041916167664671
Madhya Pradesh,Damoh,470664,590.0,3996.0,396.0,73.0,2.0,5194.0,3613.0,0.12372881355932204,0.0005005005005005005,8.803389830508475,0.9041541541541541
Kerala,Kottayam,686016,41.0,563.0,33.0,14.0,3.0,424.0,509.0,0.34146341463414637,0.0053285968028419185,10.341463414634147,0.9040852575488455
Bihar,Madhubani,847235,449.0,6410.0,429.0,399.0,2.0,5360.0,5795.0,0.888641425389755,0.00031201248049921997,11.937639198218262,0.9040561622464899
Jharkhand,Dumka,814119,226.0,3022.0,310.0,424.0,62.0,2135.0,2732.0,1.8761061946902655,0.020516214427531435,9.446902654867257,0.9040370615486433
Chhattisgarh,Surguja,497118,356.0,3793.0,123.0,71.0,0.0,1282.0,3429.0,0.199438202247191,0.0,3.601123595505618,0.9040337463749011
Odisha,Mayurbhanj,757047,235.0,1218.0,127.0,39.0,2.0,1309.0,1101.0,0.16595744680851063,0.0016420361247947454,5.5702127659574465,0.9039408866995073
Andhra Pradesh,Ananthapuramu,515405,46.0,114.0,24.0,0.0,0.0,754.0,103.0,0.0,0.0,16.391304347826086,0.9035087719298246
Odisha,Kalahandi,766017,173.0,1935.0,118.0,41.0,1.0,1422.0,1748.0,0.23699421965317918,0.0005167958656330749,8.219653179190752,0.903359173126615
Punjab,Gurdaspur,145022,0.0,62.0,3.0,1.0,0.0,35.0,56.0,1.0,0.0,35.0,0.9032258064516129
Karnataka,Ramanagar,562120,183.0,1786.0,174.0,40.0,0.0,1332.0,1613.0,0.2185792349726776,0.0,7.278688524590164,0.9031354983202687
Andhra Pradesh,Warangal,506105,115.0,516.0,8.0,2.0,0.0,240.0,466.0,0.017391304347826087,0.0,2.0869565217391304,0.9031007751937985
Karnataka,Chikkaballapur,561211,128.0,939.0,89.0,20.0,1.0,690.0,848.0,0.15625,0.0010649627263045794,5.390625,0.9030883919062833
Andhra Pradesh,Nellore,524001,194.0,1825.0,125.0,31.0,0.0,3220.0,1648.0,0.15979381443298968,0.0,16.5979381443299,0.903013698630137
Tamil Nadu,Pudukkottai,622402,69.0,586.0,41.0,7.0,1.0,409.0,529.0,0.10144927536231885,0.0017064846416382253,5.927536231884058,0.9027303754266212
Himachal Pradesh,Chamba,176325,23.0,113.0,36.0,4.0,0.0,192.0,102.0,0.17391304347826086,0.0,8.347826086956522,0.9026548672566371
Madhya Pradesh,Rewa,486440,203.0,2126.0,182.0,29.0,0.0,2753.0,1919.0,0.14285714285714285,0.0,13.561576354679802,0.9026340545625587
Madhya Pradesh,Betul,460110,1181.0,3769.0,340.0,40.0,0.0,3054.0,3402.0,0.03386960203217612,0.0,2.585944115156647,0.9026266914300876
Gujarat,Vadodara,391740,220.0,1826.0,95.0,28.0,3.0,1341.0,1648.0,0.12727272727272726,0.0016429353778751369,6.095454545454546,0.9025191675794085
Tamil Nadu,Tiruppur,641666,410.0,2543.0,148.0,29.0,0.0,1787.0,2295.0,0.07073170731707316,0.0,4.3585365853658535,0.9024773889107354
Kerala,Kottayam,686577,44.0,410.0,24.0,9.0,1.0,400.0,370.0,0.20454545454545456,0.0024390243902439024,9.090909090909092,0.9024390243902439
Odisha,JAJPUR,754024,29.0,215.0,31.0,4.0,0.0,289.0,194.0,0.13793103448275862,0.0,9.96551724137931,0.9023255813953488
Bihar,Kaimur (Bhabua),821102,413.0,4295.0,224.0,369.0,2.0,3192.0,3875.0,0.8934624697336562,0.00046565774155995343,7.728813559322034,0.9022118742724098
Tamil Nadu,Dharmapuri,636810,731.0,2973.0,473.0,81.0,4.0,5286.0,2682.0,0.11080711354309165,0.0013454423141607804,7.231190150478796,0.9021190716448032
Andhra Pradesh,Cuddapah,516228,111.0,623.0,55.0,4.0,0.0,1241.0,562.0,0.036036036036036036,0.0,11.18018018018018,0.9020866773675762
Bihar,Muzaffarpur,843127,150.0,1684.0,69.0,72.0,8.0,1161.0,1519.0,0.48,0.004750593824228029,7.74,0.9020190023752969
Odisha,Ganjam,761054,202.0,1050.0,61.0,2.0,0.0,1210.0,947.0,0.009900990099009901,0.0,5.99009900990099,0.9019047619047619
Bihar,Darbhanga,847103,512.0,5575.0,438.0,149.0,4.0,3649.0,5028.0,0.291015625,0.0007174887892376681,7.126953125,0.9018834080717488
Uttarakhand,Pauri Garhwal,249304,71.0,631.0,55.0,4.0,1.0,488.0,569.0,0.056338028169014086,0.001584786053882726,6.873239436619718,0.901743264659271
Andhra Pradesh,Adilabad,504295,39.0,814.0,27.0,15.0,0.0,195.0,734.0,0.38461538461538464,0.0,5.0,0.9017199017199017
Karnataka,Bagalkot,587121,404.0,873.0,122.0,29.0,1.0,904.0,787.0,0.07178217821782178,0.001145475372279496,2.237623762376238,0.9014891179839634
Madhya Pradesh,Bhopal,462003,767.0,5989.0,595.0,68.0,16.0,5199.0,5399.0,0.08865710560625815,0.0026715645349807983,6.7783572359843545,0.9014860577725831
Jammu and Kashmir,Pulwama,192302,30.0,203.0,20.0,3.0,0.0,217.0,183.0,0.1,0.0,7.233333333333333,0.9014778325123153
Uttarakhand,Champawat,262527,78.0,507.0,35.0,1.0,0.0,477.0,457.0,0.01282051282051282,0.0,6.115384615384615,0.9013806706114399
Andhra Pradesh,Srikakulam,532213,318.0,1308.0,68.0,2.0,1.0,1995.0,1179.0,0.006289308176100629,0.0007645259938837921,6.273584905660377,0.9013761467889908
Jammu and Kashmir,Baramula,193201,1361.0,9075.0,659.0,118.0,31.0,6216.0,8179.0,0.0867009551800147,0.0034159779614325067,4.567229977957385,0.901267217630854
Jharkhand,Bokaro,827009,162.0,2410.0,134.0,126.0,1.0,1623.0,2172.0,0.7777777777777778,0.0004149377593360996,10.018518518518519,0.9012448132780083
Karnataka,Hasan,573135,6.0,162.0,25.0,1.0,0.0,36.0,146.0,0.16666666666666666,0.0,6.0,0.9012345679012346
Kerala,Malappuram,679323,36.0,830.0,76.0,32.0,1.0,731.0,748.0,0.8888888888888888,0.0012048192771084338,20.305555555555557,0.9012048192771084
Uttar Pradesh,Saharanpur,247232,426.0,4694.0,369.0,108.0,0.0,5192.0,4230.0,0.2535211267605634,0.0,12.187793427230046,0.9011504047720494
Arunachal Pradesh,Lower Dibang Valley,792110,186.0,971.0,58.0,49.0,2.0,1373.0,875.0,0.26344086021505375,0.0020597322348094747,7.381720430107527,0.9011328527291452
Andhra Pradesh,West Godavari,534416,54.0,323.0,32.0,1.0,0.0,609.0,291.0,0.018518518518518517,0.0,11.277777777777779,0.9009287925696594
Maharashtra,Buldhana,443106,198.0,4398.0,189.0,19.0,0.0,3086.0,3962.0,0.09595959595959595,0.0,15.585858585858587,0.9008640291041382
Tamil Nadu,Erode,638458,170.0,1008.0,96.0,17.0,0.0,997.0,908.0,0.1,0.0,5.864705882352941,0.9007936507936508
Uttar Pradesh,Pratapgarh,230129,268.0,2306.0,224.0,173.0,7.0,3199.0,2077.0,0.6455223880597015,0.003035559410234172,11.936567164179104,0.9006938421509106
Odisha,Ganjam,761144,87.0,614.0,42.0,3.0,0.0,657.0,553.0,0.034482758620689655,0.0,7.551724137931035,0.9006514657980456
